Oppdrag_ID,110_ID,Oppdragstype,Opprinnelig_oppdragstype,v3_kat
3271058,B06-250913-11,Oppdrag løst av 110,ABA,L-aba
3271081,B06-250913-13,ABA annet,ABA,D-aba
3271099,B06-250913-14,Oppdrag løst av 110,,L-ukjent
3271116,B06-250913-15,Helseoppdrag annet,Helseoppdrag - Akutt,D-pri1
3271123,B06-250913-16,Service,,S
3271155,B06-250913-17,Nødanrop feilring,,F
3271154,B06-250913-18,ABA manuell melder,ABA,D-aba
3271176,B06-250913-19,Oppdrag løst av 110,,L-ukjent
3271174,B06-250913-20,Nødanrop feilring,,F
3271177,B06-250913-21,Oppdrag løst av 110,Trafikkulykke,L-hendelse
3271183,B06-250913-22,Oppdrag løst av 110,,L-ukjent
3271225,B06-250913-23,Oppdrag løst av 110,,L-ukjent
3271207,B06-250913-24,Oppdrag løst av 110,ABA,L-aba
3271224,B06-250913-27,Oppdrag løst av 110,,L-ukjent
3271228,B06-250913-28,Oppdrag løst av 110,ABA,L-hendelse
3271246,B06-250913-29,ABA aerosoler,ABA,D-aba
3271252,B06-250913-30,Service,,S
3271255,B06-250913-31,Andre oppdrag,Heisalarm,D-pri1
3271310,B06-250913-33,Oppdrag løst av 110,ABA,L-hendelse
3271387,B06-250913-34,Oppdrag løst av 110,,L-ukjent
3271325,B06-250913-36,Oppdrag løst av 110,ABA,L-hendelse
3271329,B06-250913-37,Oppdrag løst av 110,,L-ukjent
3271332,B06-250913-38,Nødanrop feilring,,F
3271452,B06-250913-39,Nødanrop feilring,,F
3271363,B06-250913-40,ABA eksos,ABA,D-aba
3271374,B06-250913-43,Oppdrag løst av 110,,L-ukjent
3271386,B06-250913-44,Oppdrag løst av 110,Dyreoppdrag,L-hendelse
3271381,B06-250913-45,Oppdrag løst av 110,,L-ukjent
3271391,B06-250913-46,Oppdrag løst av 110,,L-ukjent
3271404,B06-250913-47,Service,,S
3271443,B06-250913-53,Oppdrag løst av 110,ABA,L-hendelse
3271515,B06-250913-49,Oppdrag løst av 110,,L-ukjent
3271517,B06-250913-50,Oppdrag løst av 110,,L-ukjent
3271433,B06-250913-51,Trafikkulykke,Trafikkulykke,D-pri1
3271453,B06-250913-52,Nødanrop feilring,,F
3271483,B06-250913-55,Avbrutt utrykning samtale,Dyreoppdrag,D-pri1
3271610,B06-250913-56,Nødanrop feilring,,F
3271518,B06-250913-58,Service,,S
3271519,B06-250913-59,Oppdrag løst av 110,,L-ukjent
3271567,B06-250913-60,Service,,S
3271599,B06-250913-61,ABA røyking,ABA,D-aba
3271692,B06-250913-62,Oppdrag løst av 110,,L-ukjent
3271909,B06-250913-63,Oppdrag løst av 110,,L-ukjent
3271682,B06-250913-64,Oppdrag løst av 110,,L-ukjent
3271783,B06-250913-65,Oppdrag løst av 110,,L-ukjent
3271709,B06-250913-66,Oppdrag løst av 110,,L-ukjent
3271706,B06-250913-67,Oppdrag løst av 110,,L-ukjent
3271711,B06-250913-68,Oppdrag løst av 110,ABA,L-aba
3271918,B06-250913-72,Service,,S
3271780,B06-250913-73,Oppdrag løst av 110,ABA,L-aba
3271812,B06-250913-76,Service,,S
3271923,B06-250913-77,Oppdrag løst av 110,,L-ukjent
3271922,B06-250913-78,Oppdrag løst av 110,,L-ukjent
3271805,B06-250913-79,Beredskapsoppdrag,Beredskap,D-pri1
3271916,B06-250913-80,Oppdrag løst av 110,,L-ukjent
3271924,B06-250913-81,Oppdrag løst av 110,,L-ukjent
3271855,B06-250913-82,Oppdrag løst av 110,ABA,L-aba
3271915,B06-250913-84,Oppdrag løst av 110,,L-ukjent
3271926,B06-250913-87,Service,,S
3271935,B06-250913-91,Oppdrag løst av 110,,L-ukjent
3271933,B06-250913-92,Oppdrag løst av 110,,L-ukjent
3271963,B06-250913-93,Ikke reell nødmelding,,F
3271962,B06-250913-94,Ikke reell nødmelding,,F
3272060,B06-250913-95,Nødanrop feilring,,F
3272059,B06-250913-96,Nødanrop feilring,,F
3272068,B06-250913-97,Oppdrag løst av 110,,L-ukjent
3272071,B06-250913-99,Oppdrag løst av 110,Brann annet,L-hendelse
3272088,B06-250913-101,Oppdrag løst av 110,ABA,L-hendelse
3272087,B06-250913-102,Oppdrag løst av 110,,L-ukjent
3272095,B06-250913-104,Oppdrag løst av 110,ABA,L-hendelse
3272334,B06-250913-105,ECall feil bruk,,F
3272116,B06-250913-106,Oppdrag løst av 110,,L-ukjent
3272118,B06-250913-107,Helseoppdrag annet,Helseoppdrag - Akutt,D-pri1
3272131,B06-250913-108,ABA matlaging,ABA,D-aba
3272133,B06-250913-109,Avbrutt utrykning alarm,ABA,D-aba
3272155,B06-250913-115,Oppdrag løst av 110,,L-ukjent
3272159,B06-250913-116,Oppdrag løst av 110,ABA,L-aba
3272161,B06-250913-118,Avbrutt utrykning alarm,ABA,D-aba
3272206,B06-250913-120,Ikke reell nødmelding,,F
3272241,B06-250914-1,Oppdrag løst av 110,,L-ukjent
3272258,B06-250914-2,Ikke reell nødmelding,,F
3272262,B06-250914-3,Andre oppdrag,Andre oppdrag/assistanse,D-pri1
3272271,B06-250914-4,Ikke reell nødmelding,,F
3272278,B06-250914-6,Oppdrag løst av 110,Heisalarm,L-hendelse
3272281,B06-250914-7,Nødanrop feilring,,F
3272287,B06-250914-8,Oppdrag løst av 110,,L-ukjent
3272304,B06-250914-9,ABA matlaging,ABA,D-aba
3272333,B06-250914-11,Oppdrag løst av 110,,L-ukjent
3272335,B06-250914-12,Nødanrop feilring,,F
3272329,B06-250914-13,Ikke reell nødmelding,,F
3272331,B06-250914-14,Nødanrop feilring,,F
3272332,B06-250914-15,Nødanrop feilring,,F
3272338,B06-250914-16,Oppdrag løst av 110,ABA,L-aba
3272350,B06-250914-18,Oppdrag løst av 110,ABA,L-aba
3272356,B06-250914-20,ABA ukjent,ABA,D-aba
3272362,B06-250914-22,Nødanrop feilring,,F
3272435,B06-250914-23,Oppdrag løst av 110,,L-ukjent
3272382,B06-250914-24,Ikke reell nødmelding,,F
3272383,B06-250914-25,Nødanrop feilring,,F
3272406,B06-250914-27,Unødig kontroll av melding,Brann annet,D-pri1
3272437,B06-250914-28,Oppdrag løst av 110,,L-ukjent
3272439,B06-250914-29,Oppdrag løst av 110,,L-ukjent
3272614,B06-250914-30,Oppdrag løst av 110,,L-ukjent
3272453,B06-250914-31,Service,,S
3272611,B06-250914-32,Oppdrag løst av 110,,L-ukjent
3272452,B06-250914-33,Nødanrop feilring,,F
3272610,B06-250914-34,Oppdrag løst av 110,,L-ukjent
3272473,B06-250914-35,ABA ukjent,ABA,D-aba
3272482,B06-250914-37,Ikke reell nødmelding,,F
3272615,B06-250914-38,Oppdrag løst av 110,,L-ukjent
3272579,B06-250914-39,Ikke reell nødmelding,,F
3272530,B06-250914-40,Oppdrag løst av 110,,L-ukjent
3272617,B06-250914-42,Oppdrag løst av 110,,L-ukjent
3272616,B06-250914-43,Oppdrag løst av 110,,L-ukjent
3272570,B06-250914-44,Oppdrag løst av 110,,L-ukjent
3272558,B06-250914-45,ABA matlaging,ABA,D-aba
3272560,B06-250914-49,Oppdrag løst av 110,Brann i gress/lyng,L-hendelse
3272612,B06-250914-48,Oppdrag løst av 110,,L-ukjent
3272592,B06-250914-51,Oppdrag løst av 110,,L-ukjent
3272591,B06-250914-52,Nødanrop feilring,,F
3272613,B06-250914-53,Oppdrag løst av 110,,L-ukjent
3272599,B06-250914-54,ABA annen røyk,ABA,D-aba
3272603,B06-250914-55,ECall feil bruk,eCall,F
3272630,B06-250914-56,Oppdrag løst av 110,,L-ukjent
3272627,B06-250914-57,Oppdrag løst av 110,,L-ukjent
3272631,B06-250914-58,Oppdrag løst av 110,,L-ukjent
3272632,B06-250914-59,Oppdrag løst av 110,,L-ukjent
3272659,B06-250914-60,Service,,S
3272822,B06-250914-61,Oppdrag løst av 110,,L-ukjent
3272638,B06-250914-63,Unødig kontroll av melding,ABA,D-pri1
3272805,B06-250914-64,Oppdrag løst av 110,,L-ukjent
3272661,B06-250914-65,Oppdrag løst av 110,,L-ukjent
3272673,B06-250914-66,Nødanrop feilring,,F
3272698,B06-250914-67,ECall feil bruk,,F
3272706,B06-250914-68,Oppdrag løst av 110,ABA,L-aba
3272851,B06-250914-70,Oppdrag løst av 110,,L-ukjent
3272711,B06-250914-71,Oppdrag løst av 110,ABA,L-hendelse
3272850,B06-250914-72,Oppdrag løst av 110,,L-ukjent
3272827,B06-250914-84,Brann i buss,Brann i kjøretøy,D-pri1
3272784,B06-250914-75,Brannhindrende tiltak komfyr,Brann annet,D-pri1
3272799,B06-250914-76,Oppdrag løst av 110,Trafikkulykke,L-hendelse
3272811,B06-250914-78,Oppdrag løst av 110,ABA,L-aba
3272849,B06-250914-79,Service,,S
3272839,B06-250914-89,Avbrutt utrykning alarm,ABA,D-pri1
3272821,B06-250914-82,Oppdrag løst av 110,Andre oppdrag/assistanse,L-hendelse
3272829,B06-250914-83,Oppdrag løst av 110,,L-ukjent
3272838,B06-250914-88,Oppdrag løst av 110,ABA,L-aba
3272842,B06-250914-90,Oppdrag løst av 110,Trafikkulykke,L-hendelse
3272893,B06-250914-91,Oppdrag løst av 110,,L-ukjent
3272843,B06-250914-92,Oppdrag løst av 110,ABA,L-aba
3272852,B06-250914-95,Oppdrag løst av 110,,L-ukjent
3272846,B06-250914-96,Oppdrag løst av 110,ABA,L-hendelse
3272848,B06-250914-97,Oppdrag løst av 110,ABA,L-hendelse
3272856,B06-250914-98,Nødanrop feilring,,F
3272888,B06-250914-100,Oppdrag løst av 110,,L-ukjent
3272890,B06-250914-102,Oppdrag løst av 110,,L-ukjent
3272896,B06-250914-103,Oppdrag løst av 110,,L-ukjent
3272949,B06-250914-105,Service,,S
3272920,B06-250914-106,Oppdrag løst av 110,ABA,L-aba
3272933,B06-250914-107,Oppdrag løst av 110,,L-ukjent
3272930,B06-250914-108,Oppdrag løst av 110,ABA,L-aba
3272941,B06-250914-110,Andre oppdrag,Andre oppdrag/assistanse,D-pri1
3272950,B06-250914-111,Service,,S
3272951,B06-250914-112,Nødanrop feilring,,F
3273274,B06-250914-113,Service,,S
3273273,B06-250914-114,Service,,S
3272972,B06-250914-115,Trafikkulykke,Trafikkulykke,D-pri1
3272984,B06-250914-116,ABA matlaging,ABA,D-aba
3272986,B06-250914-118,ABA øvelse/service/test av anlegg,ABA,D-pri1
3272994,B06-250914-119,Oppdrag løst av 110,,L-ukjent
3273010,B06-250914-120,Andre oppdrag,Andre oppdrag/assistanse,D-pri1
3273083,B06-250914-121,Oppdrag løst av 110,,L-ukjent
3273061,B06-250914-122,Brann annet,Brann annet,D-pri1
3273065,B06-250914-123,ECall teknisk/ukjent,,F
3273066,B06-250914-124,ABA ukjent,ABA,D-aba
3273136,B06-250914-125,Oppdrag løst av 110,,L-ukjent
3273161,B06-250914-126,Oppdrag løst av 110,ABA,L-aba
3273226,B06-250914-128,Oppdrag løst av 110,,L-ukjent
3273165,B06-250914-129,Oppdrag løst av 110,ABA,L-aba
3273167,B06-250914-130,Oppdrag løst av 110,ABA,L-aba
3273184,B06-250914-131,Oppdrag løst av 110,ABA,L-hendelse
3273195,B06-250915-1,Oppdrag løst av 110,ABA,L-hendelse
3273222,B06-250915-3,Oppdrag løst av 110,,L-ukjent
3273221,B06-250915-4,Oppdrag løst av 110,Røykvarsler,L-hendelse
3273225,B06-250915-5,Oppdrag løst av 110,,L-ukjent
3273237,B06-250915-6,Oppdrag løst av 110,,L-ukjent
3273233,B06-250915-7,ABA ukjent,ABA,D-aba
3273236,B06-250915-8,Oppdrag løst av 110,,L-ukjent
3273235,B06-250915-10,Oppdrag løst av 110,ABA,L-hendelse
3273239,B06-250915-11,ABA ukjent,ABA,D-aba
3273271,B06-250915-12,Service,,S
3273270,B06-250915-13,Service,,S
3273275,B06-250915-14,Service,,S
3273267,B06-250915-15,Service,,S
3273268,B06-250915-16,Service,,S
3273272,B06-250915-17,Service,,S
3273301,B06-250915-18,Service,,S
3273351,B06-250915-19,Service,,S
3273350,B06-250915-20,Service,,S
3273280,B06-250915-21,Service,,S
3273281,B06-250915-22,Service,,S
3273353,B06-250915-23,Service,,S
3273352,B06-250915-24,Service,,S
3273323,B06-250915-25,Service,,S
3273322,B06-250915-26,Akutt forurensning,Forurensning,D-pri1
3273439,B06-250915-30,Nødanrop feilring,,F
3273438,B06-250915-31,Nødanrop feilring,,F
3273465,B06-250915-32,Service,,S
3273370,B06-250915-33,Service,,S
3273408,B06-250915-34,Service,,S
3273373,B06-250915-35,Oppdrag løst av 110,ABA,L-aba
3273379,B06-250915-36,Oppdrag løst av 110,ABA,L-aba
3273434,B06-250915-37,Oppdrag løst av 110,,L-ukjent
3273464,B06-250915-38,Service,,S
3273436,B06-250915-40,Nødanrop feilring,,F
3273402,B06-250915-41,Service,,S
3273390,B06-250915-42,Service,,S
3273420,B06-250915-43,Service,,S
3273466,B06-250915-44,Service,,S
3273435,B06-250915-45,Nødanrop feilring,,F
3273471,B06-250915-46,Service,,S
3273458,B06-250915-48,Service,,S
3273455,B06-250915-50,Service,,S
3273472,B06-250915-51,Service,,S
3273462,B06-250915-52,Service,,S
3273468,B06-250915-53,Service,,S
3273476,B06-250915-54,Service,,S
3273579,B06-250915-57,Oppdrag løst av 110,,L-ukjent
3273502,B06-250915-58,Oppdrag løst av 110,ABA,L-aba
3273516,B06-250915-61,Service,,S
3273580,B06-250915-63,Service,,S
3273533,B06-250915-64,Service,,S
3273581,B06-250915-65,Service,,S
3273584,B06-250915-67,Service,,S
3273551,B06-250915-69,Service,,S
3273565,B06-250915-70,Service,,S
3273569,B06-250915-71,Service,,S
3273583,B06-250915-73,Service,,S
3273827,B06-250915-74,Service,,S
3273722,B06-250915-75,Service,,S
3273826,B06-250915-76,Service,,S
3273654,B06-250915-79,Oppdrag løst av 110,,L-ukjent
3273772,B06-250915-81,Service,,S
3273709,B06-250915-82,Service,,S
3273630,B06-250915-83,Oppdrag løst av 110,ABA,L-aba
3273703,B06-250915-84,Oppdrag løst av 110,,L-ukjent
3273862,B06-250915-85,Service,,S
3273785,B06-250915-86,Service,,S
3273667,B06-250915-88,Oppdrag løst av 110,Trafikkulykke,L-hendelse
3273771,B06-250915-89,Service,,S
3273829,B06-250915-90,Service,,S
3273857,B06-250915-92,Service,,S
3273726,B06-250915-93,Service,,S
3273860,B06-250915-94,Service,,S
3273768,B06-250915-95,Service,,S
3273781,B06-250915-97,Service,,S
3273818,B06-250915-98,Service,,S
3273816,B06-250915-99,Service,,S
3273782,B06-250915-100,Service,,S
3273794,B06-250915-101,Service,,S
3273786,B06-250915-102,Service,,S
3273798,B06-250915-104,Andre oppdrag,Andre oppdrag/assistanse,D-pri1
3273817,B06-250915-105,Service,,S
3273814,B06-250915-107,Oppdrag løst av 110,ABA,L-hendelse
3273868,B06-250915-111,Oppdrag løst av 110,ABA,L-aba
3273921,B06-250915-112,Oppdrag løst av 110,,L-ukjent
3273920,B06-250915-114,Service,,S
3273933,B06-250915-116,Service,,S
3273922,B06-250915-117,Oppdrag løst av 110,ABA,L-aba
3273989,B06-250915-118,Oppdrag løst av 110,,L-ukjent
3274028,B06-250915-121,Oppdrag løst av 110,,L-ukjent
3274019,B06-250915-122,Service,,S
3274015,B06-250915-125,Service,,S
3274021,B06-250915-126,Service,,S
3274020,B06-250915-127,Service,,S
3274038,B06-250915-128,Oppdrag løst av 110,ABA,L-hendelse
3274053,B06-250915-129,Service,,S
3274050,B06-250915-131,Service,,S
3274045,B06-250915-132,Service,ABA,S
3274051,B06-250915-133,Oppdrag løst av 110,,L-ukjent
3274052,B06-250915-134,Oppdrag løst av 110,,L-ukjent
3274063,B06-250915-136,Service,,S
3274078,B06-250915-137,Service,,S
3274068,B06-250915-138,Oppdrag løst av 110,ABA,L-aba
3274149,B06-250915-139,Oppdrag løst av 110,,L-ukjent
3274147,B06-250915-142,Oppdrag løst av 110,,L-ukjent
3274210,B06-250915-143,ECall feil bruk,,F
3274216,B06-250915-144,Oppdrag løst av 110,,L-ukjent
3274212,B06-250915-145,Service,,S
3274211,B06-250915-146,Service,,S
3274230,B06-250915-147,Service,,S
3274281,B06-250915-148,Service,,S
3274251,B06-250915-150,Service,,S
3274260,B06-250915-151,Service,,S
3274264,B06-250915-153,Service,,S
3274294,B06-250915-154,Service,,S
3274274,B06-250915-155,Service,,S
3274292,B06-250915-156,Service,,S
3274319,B06-250915-162,ECall feil bruk,eCall,F
3274317,B06-250915-163,Oppdrag løst av 110,Andre oppdrag/assistanse,L-hendelse
3274325,B06-250915-164,Service,,S
3274331,B06-250915-165,Service,,S
3274628,B06-250915-166,Service,,S
3274340,B06-250915-167,Oppdrag løst av 110,Hendelse i tunnel alvorlig,L-hendelse
3274511,B06-250915-168,Service,,S
3274353,B06-250915-169,Oppdrag løst av 110,,L-ukjent
3274516,B06-250915-170,Oppdrag løst av 110,,L-ukjent
3274386,B06-250915-171,Oppdrag løst av 110,ABA,L-aba
3274679,B06-250915-172,Nødanrop feilring,,F
3274419,B06-250915-175,Oppdrag løst av 110,ABA,L-aba
3274495,B06-250915-177,Service,,S
3274451,B06-250915-179,Service,,S
3274498,B06-250915-181,Service,,S
3274470,B06-250915-182,Service,,S
3274515,B06-250915-183,Oppdrag løst av 110,,L-ukjent
3274513,B06-250915-184,Oppdrag løst av 110,,L-ukjent
3274497,B06-250915-185,Service,,S
3274507,B06-250915-187,Oppdrag løst av 110,,L-ukjent
3274503,B06-250915-188,Oppdrag løst av 110,ABA,L-hendelse
3274522,B06-250915-190,Service,,S
3274544,B06-250915-192,Service,,S
3274541,B06-250915-193,ECall feil bruk,eCall,F
3274555,B06-250915-195,Service,,S
3274700,B06-250915-196,Nødanrop feilring,,F
3274712,B06-250915-198,Service,,S
3274584,B06-250915-201,Oppdrag løst av 110,ABA,L-aba
3274593,B06-250915-204,Oppdrag løst av 110,Trafikkulykke,L-hendelse
3274603,B06-250915-205,Service,,S
3274602,B06-250915-206,ABA annet,ABA,D-aba
3274610,B06-250915-207,Service,,S
3274711,B06-250915-208,Service,,S
3274632,B06-250915-209,Service,,S
3274625,B06-250915-211,Andre oppdrag,Forurensning,L-ukjent
3274656,B06-250915-212,Service,,S
3274649,B06-250915-213,Service,,S
3274643,B06-250915-214,Heisstopp viderevarslet,Heisalarm,V
3274650,B06-250915-216,Oppdrag løst av 110,ABA,L-hendelse
3274659,B06-250915-218,Service,,S
3274715,B06-250915-220,Service,,S
3274695,B06-250915-221,Service,,S
3274708,B06-250915-222,Service,,S
3274694,B06-250915-224,Service,,S
3274697,B06-250915-225,Service,,S
3274705,B06-250915-227,Nødanrop feilring,Andre oppdrag/assistanse,F
3274734,B06-250915-228,Service,,S
3274744,B06-250915-230,Service,,S
3274730,B06-250915-231,Service,,S
3274758,B06-250915-232,Service,,S
3274783,B06-250915-233,Service,,S
3274767,B06-250915-234,Nødanrop feilring,,F
3274765,B06-250915-235,Nødanrop feilring,,F
3274804,B06-250915-236,Service,,S
3274795,B06-250915-237,Service,,S
3274794,B06-250915-238,Oppdrag løst av 110,,L-ukjent
3274792,B06-250915-239,Nødanrop feilring,,F
3274812,B06-250915-241,Oppdrag løst av 110,ABA,L-aba
3274839,B06-250915-242,Nødanrop feilring,,F
3274838,B06-250915-243,Nødanrop feilring,,F
3274837,B06-250915-244,Nødanrop feilring,,F
3274841,B06-250915-245,Unødig kontroll av melding,Andre oppdrag/assistanse,D-pri1
3274845,B06-250915-246,RVR uten foregående innsats,RVR uten foregående innsats,D-pri1
3274864,B06-250915-247,Service,,S
3274854,B06-250915-248,Helseoppdrag annet,Helseoppdrag - Akutt,D-pri1
3274899,B06-250915-249,Service,,S
3274905,B06-250915-250,Nødanrop feilring,,F
3274918,B06-250915-251,Oppdrag løst av 110,,L-ukjent
3274983,B06-250915-252,Nødanrop feilring,,F
3275188,B06-250915-253,Nødanrop feilring,,F
3275088,B06-250915-254,Oppdrag løst av 110,,L-ukjent
3274950,B06-250915-255,Service,,S
3275185,B06-250915-256,Nødanrop feilring,,F
3274962,B06-250915-258,Oppdrag løst av 110,ABA,L-aba
3275191,B06-250915-259,Nødanrop feilring,,F
3275015,B06-250915-261,Ikke reell nødmelding,,F
3275044,B06-250915-262,Oppdrag løst av 110,ABA,L-aba
3275062,B06-250915-266,ABA matlaging,ABA,D-aba
3275067,B06-250915-267,Nødanrop feilring,,F
3275066,B06-250915-268,Nødanrop feilring,,F
3275116,B06-250915-269,Nødanrop feilring,,F
3275111,B06-250915-270,RVR uten foregående innsats,RVR uten foregående innsats,D-pri1
3275117,B06-250915-271,Nødanrop feilring,,F
3275115,B06-250915-272,Nødanrop feilring,,F
3275114,B06-250915-273,Nødanrop feilring,,F
3275190,B06-250915-274,Nødanrop feilring,,F
3275135,B06-250915-275,Oppdrag løst av 110,ABA,L-aba
3275192,B06-250915-276,Nødanrop feilring,,F
3275156,B06-250915-278,Service,,S
3275157,B06-250915-279,Service,,S
3275159,B06-250915-280,Oppdrag løst av 110,,L-ukjent
3275158,B06-250915-282,Oppdrag løst av 110,,L-ukjent
3275189,B06-250915-283,Oppdrag løst av 110,,L-ukjent
3275193,B06-250915-284,Nødanrop feilring,,F
3275227,B06-250915-286,Nødanrop feilring,,F
3275287,B06-250915-287,Nødanrop feilring,,F
3275252,B06-250915-288,ECall feil bruk,,F
3275276,B06-250915-289,Unødig kontroll av melding,Brann annet,D-pri1
3275286,B06-250915-290,Oppdrag løst av 110,ABA,L-aba
3275303,B06-250915-292,Oppdrag løst av 110,Brann annet,L-hendelse
3275322,B06-250915-293,RVR uten foregående innsats,RVR uten foregående innsats,D-pri1
3275325,B06-250915-294,ECall feil bruk,,F
3275348,B06-250915-295,Oppdrag løst av 110,,L-ukjent
3275332,B06-250915-296,Oppdrag løst av 110,Brann i kjøretøy,L-hendelse
3275359,B06-250915-297,ABA teknisk feil,ABA,D-aba
3275432,B06-250915-299,Nødanrop feilring,,F
3275445,B06-250915-300,Oppdrag løst av 110,,L-ukjent
3275425,B06-250915-302,Trafikkulykke,Trafikkulykke,D-pri1
3275427,B06-250915-303,Oppdrag løst av 110,ABA,L-hendelse
3275428,B06-250915-304,ABA teknisk feil,ABA,D-aba
3275454,B06-250915-310,Nødanrop 113 viderekoble,Andre oppdrag/assistanse,V
3275459,B06-250915-311,ABA vanndamp,ABA,D-pri1
3275463,B06-250915-313,Oppdrag løst av 110,ABA,L-hendelse
3275491,B06-250915-314,Oppdrag løst av 110,,L-ukjent
3275490,B06-250915-316,Oppdrag løst av 110,,L-ukjent
3275486,B06-250916-1,Oppdrag løst av 110,ABA,L-hendelse
3275494,B06-250916-2,Oppdrag løst av 110,ABA,L-aba
3275495,B06-250916-4,Oppdrag løst av 110,,L-ukjent
3275497,B06-250916-5,Oppdrag løst av 110,Brann annet,L-hendelse
3275504,B06-250916-7,Oppdrag løst av 110,ABA,L-aba
3275515,B06-250916-9,Oppdrag løst av 110,ABA,L-aba
3275517,B06-250916-11,Oppdrag løst av 110,,L-ukjent
3275521,B06-250916-12,Oppdrag løst av 110,ABA,L-aba
3275522,B06-250916-13,Oppdrag løst av 110,,L-ukjent
3275548,B06-250916-15,Oppdrag viderevarslet andre,ABA,V
3275560,B06-250916-16,Avbrutt utrykning alarm,ABA,D-aba
3275565,B06-250916-18,Service,,S
3275568,B06-250916-19,Service,,S
3275570,B06-250916-20,Service,,S
